encoder1,encoder2,encoder3,encoder4,encoder5,encoder6
50765,61984,44035,62998,10646,12413
51391,62601,44660,63617,11273,13042
52163,63357,45418,64365,12029,13801
53017,64081,46175,65081,12853,14527
53949,64868,47057,336,13856,15340
54890,168,47978,1170,14832,16183
55762,868,48755,1872,15597,16904
56677,1665,49600,2669,16471,17703
57555,2427,50414,3454,17282,18490
58339,3198,51191,4243,18043,19280
59105,3975,51957,5022,18799,20054
59775,4636,52617,5698,19462,20727
60471,5341,53302,6420,20165,21437
61102,5991,53943,7079,20805,22094
61843,6757,54717,7856,21559,22864
62533,7441,55412,8546,22248,23548
63151,8056,56037,9172,22865,24169
63800,8704,56693,9837,23518,24817
64472,9366,57368,10509,24191,25478
65167,10004,58031,11150,24849,26120
280,10646,58657,11803,25482,26762
1004,11337,59363,12491,26177,27456
1801,12076,60085,13216,26893,28179
2513,12733,60730,13866,27543,28839
3253,13436,61448,14567,28253,29545
4113,14126,62179,15240,29040,30231
5217,14903,62988,16002,29941,31010
6217,15666,63817,16771,30814,31797
7371,16647,64905,17768,31932,32802
8278,17463,274,18592,32883,33627
9158,18334,1181,19440,33809,34523
9889,19076,1923,20194,34552,35288
10735,19915,2771,21042,35381,36141
11347,20532,3381,21663,35988,36757
12026,21202,4065,22365,36661,37446
12696,21873,4725,23054,37323,38118
13380,22558,5404,23755,37997,38818
14083,23227,6099,24443,38685,39503
14731,23892,6721,25122,39334,40181
15443,24578,7430,25812,40037,40860
16163,25223,8082,26499,40687,41513
16854,25901,8753,27180,41362,42190
17626,26667,9533,27951,42140,42966
18242,27278,10155,28567,42757,43574
19017,28033,10898,29317,43496,44334
19706,28696,11589,29981,44177,45007
20479,29440,12333,30737,44930,45766
21219,30167,13054,31460,45649,46503
21873,30802,13708,32100,46300,47161
22497,31431,14316,32731,46939,47800
23189,32106,15002,33415,47624,48496
23923,32813,15715,34132,48330,49211
24637,33508,16401,34833,49015,49913
25417,34268,17177,35597,49776,50682
26065,34914,17830,36254,50419,51327
26824,35643,18582,36996,51157,52071
27468,36247,19204,37591,51789,52676
28445,37037,20062,38395,52652,53475
29494,37882,20992,39245,53565,54331
30451,38726,21951,40112,54502,55198
31386,39561,22870,40966,55438,56047
32460,40490,23865,41911,56480,56992
33275,41305,24679,42742,57294,57802
34090,42128,25491,43577,58113,58635
34820,42843,26219,44297,58833,59352
35489,43507,26882,44962,59497,60010
36161,44173,27549,45638,60157,60679
36865,44851,28228,46332,60838,61375
37651,45620,28995,47104,61600,62149
38333,46294,29653,47751,62252,62816
39004,46955,30312,48412,62919,63486
39647,47596,30952,49064,63557,64134
40376,48322,31667,49790,64268,64871
41149,49079,32435,50547,65023,93
41962,49849,33201,51330,255,883
42705,50588,33941,52073,996,1643
43324,51218,34567,52714,1612,2278
44079,51983,35331,53495,2371,3069
44792,52700,36047,54223,3087,3795
45468,53384,36728,54918,3769,4482
46119,54035,37383,55584,4417,5142
46837,54757,38105,56311,5137,5863
47649,55557,38925,57115,5951,6663
48362,56149,39560,57722,6621,7263
49245,56892,40377,58477,7560,8029
50230,57718,41270,59319,8440,8858
51320,58616,42220,60216,9459,9780
52320,59421,43061,61028,10354,10585
53541,60379,44072,61985,11360,11554
54484,61111,44843,62713,12141,12295
55551,62013,45810,63612,13106,13209
56492,62829,46675,64423,14045,14046
57584,63826,47756,65421,15171,15058
58504,64640,48626,697,16054,15892
59461,75,49578,1658,16998,16876
60238,853,50361,2452,17770,17661
60887,1495,50999,3103,18404,18317
61603,2215,51708,3847,19105,19044
62287,2878,52387,4534,19768,19718
63023,3581,53083,5255,20465,20433
63667,4228,53726,5923,21104,21094
64391,4954,54453,6641,21821,21794
65047,5583,55087,7298,22454,22437
205,6276,55775,8009,23135,23135
1050,7046,56608,8795,23995,23917
2093,7883,57537,9650,24959,24777
2984,8582,58305,10356,25749,25482
3884,9371,59201,11182,26671,26297
5023,10369,60269,12185,27800,27312
5868,11097,61069,12918,28612,28057
7000,12105,62130,13924,29702,29083
7997,13003,63061,14827,30677,30000
8755,13742,63795,15585,31418,30753
9543,14509,64577,16358,32198,31531
10312,15261,65344,17101,32956,32285
10996,15957,491,17798,33629,32982
11802,16761,1288,18612,34420,33814
12372,17337,1869,19197,34994,34400
13125,18093,2633,19971,35744,35162
13795,18774,3308,20665,36413,35849
14413,19403,3944,21303,37044,36484
15131,20134,4662,22049,37757,37222
15838,20806,5376,22749,38469,37910
16676,21505,6169,23460,39292,38618
17592,22331,7080,24281,40290,39444
18567,23149,7967,25102,41237,40269
19677,24120,9032,26088,42311,41259
20531,24828,9796,26805,43096,41966
21347,25636,10593,27633,43898,42785
22186,26485,11420,28485,44726,43639
22791,27072,12012,29073,45325,44234
23467,27745,12678,29757,46005,44912
24131,28392,13310,30404,46646,45564
24780,29033,13965,31049,47296,46213
25538,29789,14721,31805,48055,46979
26101,30334,15285,32345,48607,47526
26735,30972,15921,32985,49238,48162
27341,31581,16539,33579,49844,48775
28056,32301,17247,34295,50550,49501
28624,32857,17802,34850,51109,50062
29368,33606,18530,35591,51825,50809
29919,34147,19080,36146,52369,51369
30548,34772,19689,36788,52991,52007
31229,35447,20389,37483,53667,52692
31952,36169,21095,38227,54381,53427
32667,36850,21801,38944,55076,54120
32667,36850,21801,38944,55076,54120
34124,38251,23180,40436,56465,55534
34124,38251,23180,40436,56465,55534
34746,38843,23777,41055,57075,56131
35563,39639,24584,41858,57875,56925
36172,40228,25179,42468,58476,57530
36949,40980,25949,43236,59243,58291
37720,41682,26632,43937,59931,58999
38414,42322,27296,44590,60595,59655
39280,43094,28105,45352,61475,60430
40104,43753,28813,46012,62283,61093
41199,44612,29734,46890,63243,61973
42221,45480,30655,47746,64197,62842
44241,46475,31731,48759,65295,63871
44241,47260,32570,49566,593,64679
45049,48099,33381,50407,1417,4
45804,48857,34129,51177,2165,764
46547,49566,34879,51908,2897,1481
47261,50265,35587,52619,3599,2198
47997,50989,36320,53367,4329,2933
48694,51680,37016,54073,5023,3622
49533,52493,37825,54893,5814,4450
50108,53051,38387,55462,6382,5021
50795,53742,39080,56155,7066,5700
51587,54516,39880,56942,7866,6491
52268,55165,40564,57597,8536,7137
53157,55849,41321,58286,9296,7824
54191,56693,42256,59132,10267,8690
55116,57529,43149,59977,11242,9537
56175,58486,44170,60937,12299,10502
57206,59408,45155,61882,13336,11432
58076,60190,45983,62665,14218,12215
59053,61045,46894,63513,15145,13085
59950,61852,47731,64324,15976,13911
60737,62662,48504,65133,16751,14723
61543,63454,49315,390,17548,15528
62205,64095,49967,1024,18185,16174
63001,64893,50762,1821,18971,16979
63649,4,51407,2477,19608,17638
64244,600,52004,3074,20202,18238
65057,1420,52820,3895,21011,19054
87,1974,53390,4458,21585,19616
904,2722,54203,5213,22391,20368
1846,3516,55075,6012,23322,21179
2876,4344,55973,6848,24262,22025
3920,5214,56915,7725,25206,22906
4895,6041,57829,8555,26126,23747
5922,6932,58736,9454,27048,24638
6630,7646,59423,10170,27746,25362
7373,8388,60172,10919,28492,26106
8061,9068,60847,11614,29170,26800
8791,9783,61560,12337,29880,27531
9484,10490,62258,13044,30580,28240
10195,11214,62977,13762,31293,28955
10971,11995,63747,14544,32067,29747
11533,12546,64310,15100,32627,30312
12250,13270,65030,15817,33338,31040
12923,13942,174,16503,34017,31737
13635,14644,870,17211,34712,32458
14323,15342,1555,17911,35394,33164
15062,16013,2280,18590,36136,33845
15971,16762,3119,19348,37122,34601
17011,17579,4013,20174,38084,35436
18033,18459,4922,21057,39105,36326
19015,19302,5816,21911,40102,37180
20021,20160,6748,22782,41103,38050
21034,21030,7683,23661,42076,38916
22239,22052,8806,24702,43244,39947
23072,22784,9595,25437,44101,40686
24156,23725,10597,26386,45203,41644
25080,24540,11459,27204,46101,42470
26118,25559,12469,28226,47161,43496
26794,26238,13121,28924,47829,44177
27535,26953,13853,29651,48554,44906
28234,27641,14540,30347,49242,45603
28930,28332,15211,31056,49912,46299
29621,29023,15888,31751,50589,47006
30341,29721,16584,32450,51289,47710
31020,30396,17256,33129,51960,48397
31817,31062,17971,33796,52755,49072
32893,31976,18995,34720,53974,49997
33790,32714,19824,35472,54890,50760
34694,33444,20627,36215,55772,51511
35731,34310,21589,37086,56775,52382
36698,35138,22502,37934,57745,53213
37841,36087,23567,38906,58859,54176
38822,36893,24478,39730,59822,55005
39812,37709,25359,40563,60735,55840
40995,38735,26488,41588,61833,56879
41862,39451,27280,42298,62634,57602
42925,40313,28230,43165,63636,58474
43819,41182,29104,44030,64502,59353
44634,41993,29905,44850,65313,60176
45381,42733,30657,45609,525,60922
46130,43478,31404,46363,1269,61691
46830,44189,32111,47076,1980,62413
47583,44969,32891,47861,2747,63206
48230,45638,33548,48523,3407,63889
48914,46336,34245,49218,4102,64594
49513,46928,34844,49815,4708,65194
49856,47268,35186,50145,5039,0
49957,47390,35281,50254,5151,118
49932,47359,35267,50225,5114,93
49915,47344,35255,50212,5100,75
49912,47340,35251,50210,5097,73
49912,47339,35251,50208,5095,72
49911,47339,35251,50208,5095,72
49910,47337,35249,50206,5094,70
49908,47336,35249,50205,5093,68
49907,47335,35247,50204,5093,67
49907,47332,35246,50203,5091,67
49905,47331,35244,50202,5088,66
49905,47331,35244,50201,5087,64
49904,47330,35244,50200,5087,64
49903,47330,35243,50198,5087,62
49902,47327,35242,50197,5085,61
49901,47325,35242,50196,5084,60
49900,47325,35242,50196,5084,59
49899,47325,35241,50195,5083,59
49898,47325,35240,50194,5082,58
49898,47324,35238,50193,5080,58
49897,47323,35237,50189,5080,57
49897,47323,35237,50189,5079,57
49897,47323,35236,50189,5079,57
49897,47322,35236,50189,5079,56
49897,47322,35236,50189,5078,55
49897,47322,35236,50189,5078,55
49896,47321,35236,50189,5078,55
49896,47321,35236,50189,5078,54
49896,47321,35236,50189,5078,54
49896,47321,35236,50189,5078,54
49896,47321,35235,50189,5078,54
49896,47321,35235,50189,5078,54
49896,47320,35235,50189,5078,53
49896,47319,35235,50189,5078,53
49896,47318,35235,50188,5078,53
49895,47318,35235,50189,5078,52
49894,47318,35235,50188,5078,52
49894,47318,35235,50188,5078,52
49894,47318,35235,50188,5078,52
49894,47318,35234,50188,5077,52
49894,47317,35234,50188,5077,52
49894,47318,35234,50188,5077,52
49893,47317,35233,50188,5077,52
49893,47317,35232,50188,5077,52
49893,47317,35231,50188,5076,52
49892,47317,35231,50187,5075,52
49892,47316,35230,50187,5074,52
49892,47316,35230,50187,5074,52
49891,47316,35230,50187,5073,52
49891,47316,35229,50186,5073,51
49891,47316,35229,50186,5073,51
49891,47316,35228,50185,5073,51
49891,47316,35229,50185,5073,51
49891,47316,35228,50185,5073,51
49891,47316,35228,50183,5073,50
49890,47316,35228,50182,5073,50
49890,47316,35228,50182,5073,50
49891,47316,35228,50182,5073,50
49890,47316,35228,50182,5073,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47316,35228,50182,5072,50
49890,47315,35228,50182,5072,50
49890,47315,35228,50182,5072,50
49890,47315,35228,50182,5072,50
49890,47315,35228,50182,5072,50
49890,47315,35228,50182,5072,50
49890,47315,35228,50182,5072,50
49890,47315,35228,50182,5072,50
49890,47315,35228,50182,5072,49
49890,47315,35228,50182,5072,49
49890,47315,35227,50182,5072,49
49890,47315,35228,50182,5072,48
49890,47315,35228,50182,5071,48
49890,47314,35227,50182,5071,48
49889,47314,35227,50182,5072,48
49889,47314,35227,50182,5072,48
49889,47314,35227,50182,5072,48
49890,47314,35227,50182,5071,48
49889,47314,35227,50182,5072,48
49889,47314,35227,50182,5071,48
49889,47314,35227,50182,5071,48
49889,47314,35227,50182,5071,48
49889,47314,35227,50182,5071,47
49889,47314,35226,50182,5071,47
49889,47314,35226,50182,5071,47
49889,47313,35226,50182,5071,46
49888,47312,35226,50182,5071,46
49888,47312,35226,50182,5071,46
49888,47310,35226,50182,5071,46
49888,47310,35226,50182,5071,46
49888,47310,35226,50182,5071,46
49888,47310,35226,50182,5071,46
49888,47310,35226,50182,5070,46
49887,47310,35226,50182,5070,46
49887,47310,35225,50182,5070,46
49887,47310,35224,50182,5070,46
49887,47310,35224,50182,5070,46
49887,47310,35224,50182,5070,46
49886,47310,35224,50182,5070,46
49886,47310,35223,50182,5069,45
49886,47310,35223,50182,5069,45
49886,47310,35222,50181,5069,45
49885,47310,35222,50181,5069,45
49885,47310,35222,50181,5069,45
49885,47310,35222,50181,5068,45
49885,47310,35222,50181,5068,45
49885,47310,35222,50180,5068,45
49885,47310,35222,50180,5068,44
49884,47310,35222,50180,5068,45
49884,47310,35222,50180,5068,45
49885,47310,35222,50180,5068,45
49884,47310,35222,50180,5068,44
49884,47310,35222,50180,5068,44
49884,47310,35222,50180,5067,44
49884,47310,35221,50180,5067,44
49884,47310,35221,50180,5067,44
49884,47310,35221,50180,5067,44
49884,47309,35221,50180,5067,44
49884,47310,35221,50180,5067,44
49884,47309,35221,50180,5067,44
49884,47309,35221,50179,5066,43
49884,47309,35221,50179,5066,44
49884,47309,35221,50179,5066,44
49884,47309,35221,50178,5066,43
49884,47309,35221,50179,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50178,5066,43
49884,47309,35221,50177,5066,43
49884,47309,35221,50178,5066,43
49883,47309,35221,50178,5066,43
49883,47309,35221,50177,5066,43
49884,47309,35221,50177,5066,43
49883,47309,35221,50177,5066,43
49884,47309,35221,50177,5066,43
49883,47309,35221,50177,5066,43
49883,47309,35221,50177,5066,43
49883,47309,35221,50177,5066,43
49883,47309,35221,50176,5066,42
49883,47309,35221,50176,5066,42
49883,47309,35221,50176,5066,43
49883,47309,35221,50176,5066,42
49883,47309,35221,50176,5066,42
49883,47309,35220,50176,5065,42
49883,47309,35221,50176,5066,42
49883,47308,35221,50176,5066,42
49883,47309,35221,50176,5066,42
49883,47309,35220,50176,5066,42
49883,47308,35221,50176,5065,42
49883,47309,35220,50176,5066,42
49883,47308,35221,50176,5065,42
49883,47308,35221,50176,5065,42
49883,47309,35220,50176,5065,42
49882,47308,35220,50176,5066,42
49883,47308,35220,50176,5065,42
49882,47308,35220,50176,5065,42
49883,47308,35220,50176,5065,42
49882,47308,35220,50176,5065,42
49882,47308,35220,50176,5065,41
49883,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49883,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5064,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5065,41
49882,47308,35220,50176,5064,41
49882,47308,35220,50176,5064,41
49882,47308,35220,50176,5064,41
49882,47308,35220,50176,5064,41
49882,47308,35220,50176,5064,40
49882,47308,35220,50176,5064,40
49882,47308,35220,50176,5064,40
49882,47308,35220,50176,5064,41
49882,47307,35220,50176,5064,41
49882,47307,35220,50176,5064,40
49882,47307,35220,50176,5064,40
49882,47308,35219,50176,5064,40
49882,47307,35220,50176,5064,40
49882,47308,35220,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35219,50176,5064,40
49882,47307,35218,50176,5064,40
49882,47307,35218,50176,5064,39
49882,47307,35219,50176,5064,40
49882,47307,35218,50176,5064,40
49882,47307,35218,50176,5064,40
49882,47307,35218,50176,5064,39
49882,47307,35218,50176,5064,40
49882,47307,35218,50176,5064,39
49882,47306,35218,50176,5064,39
49882,47307,35218,50176,5064,39
49882,47306,35217,50176,5064,39
49882,47307,35218,50176,5064,39
49882,47306,35217,50176,5064,39
49882,47306,35217,50176,5064,39
